date,premise_code,item_code,price
31-Dec-22,17777,69,10.99
31-Dec-22,17786,1,9.4
31-Dec-22,17786,1558,8
31-Dec-22,17796,1,9.3
31-Dec-22,17796,1558,5.9
31-Dec-22,17798,1,9.2
31-Dec-22,17798,69,16.9
31-Dec-22,17798,1556,7.5
31-Dec-22,17798,1558,6.25
31-Dec-22,17892,1,8.99
31-Dec-22,17892,69,15.99
31-Dec-22,17892,1558,9.99
31-Dec-22,18343,1558,6.99
31-Dec-22,18541,1,9.4
31-Dec-22,18541,1558,3.6
31-Dec-22,18542,1558,8.99
31-Dec-22,18556,1,8.69
31-Dec-22,18556,1558,9.9
31-Dec-22,18670,1,8.99
31-Dec-22,18670,69,13.99
31-Dec-22,18670,1556,8.99
31-Dec-22,18670,1558,7.99
31-Dec-22,20731,1,9.39
31-Dec-22,20731,69,12.49
31-Dec-22,20731,1556,5.98
31-Dec-22,20731,1558,6.98
31-Dec-22,20827,1,9.4
31-Dec-22,20827,1558,5
31-Dec-22,20857,1,9.3
31-Dec-22,20857,69,14.9
1-Jan-23,351,1,7.99
1-Jan-23,351,69,10.99
1-Jan-23,351,1111,12.3
1-Jan-23,351,1556,5.29
1-Jan-23,368,1558,10.9
1-Jan-23,382,1,8.79
1-Jan-23,382,1556,11.9
1-Jan-23,382,1558,4.9
1-Jan-23,394,1,9.3
1-Jan-23,394,1558,3.99
1-Jan-23,398,1558,8.99
1-Jan-23,438,1,9.4
1-Jan-23,438,1556,9.9
1-Jan-23,438,1558,3.48
1-Jan-23,439,1,9.2
1-Jan-23,439,1558,10.9
1-Jan-23,480,1,9.4
1-Jan-23,480,1558,8.5
1-Jan-23,524,1,9.4
1-Jan-23,524,1558,6
1-Jan-23,527,1,8.9
1-Jan-23,527,1558,5
1-Jan-23,529,1,9.2
1-Jan-23,529,1558,5
1-Jan-23,569,1,8.99
1-Jan-23,569,69,9.9
1-Jan-23,569,1558,6.9
1-Jan-23,600,1,9
1-Jan-23,600,1558,5
1-Jan-23,660,1,9.2
1-Jan-23,660,1111,12.3
1-Jan-23,660,1558,7.9
1-Jan-23,720,1,9.4
1-Jan-23,720,1556,9.9
1-Jan-23,725,1,9.4
1-Jan-23,725,69,14.9
1-Jan-23,725,1558,5.9
1-Jan-23,729,1,9.3
1-Jan-23,729,1556,13.9
1-Jan-23,729,1558,6.99
1-Jan-23,766,1,9.4
1-Jan-23,766,1558,7
1-Jan-23,777,1,9.4
1-Jan-23,777,69,14
1-Jan-23,777,1558,8
1-Jan-23,1407,1,9.4
1-Jan-23,1407,1558,6.9
1-Jan-23,1517,1,9.4
1-Jan-23,1517,1558,6
1-Jan-23,1634,1,9.4
1-Jan-23,1634,1556,9
1-Jan-23,1634,1558,8
1-Jan-23,1652,1558,8
1-Jan-23,4767,1,9.4
1-Jan-23,4767,1558,5
1-Jan-23,5816,1,9.4
1-Jan-23,5816,1558,6
1-Jan-23,7349,1,9.1
1-Jan-23,7349,69,13.9
1-Jan-23,7961,1,9.4
1-Jan-23,7961,1558,8
1-Jan-23,8571,1111,12.3
1-Jan-23,8582,1,9.4
1-Jan-23,8582,1558,7
1-Jan-23,8757,1,9.4
1-Jan-23,8757,69,12
1-Jan-23,8757,1558,6
1-Jan-23,11551,1,9.4
1-Jan-23,11551,1558,7
1-Jan-23,11617,1,9.4
1-Jan-23,11617,55,14
1-Jan-23,11617,1558,8
1-Jan-23,11677,1,9.4
1-Jan-23,11677,1558,7
1-Jan-23,11893,1,9.4
1-Jan-23,11893,69,12
1-Jan-23,11893,1558,5
1-Jan-23,12000,1,9.4
1-Jan-23,12000,1558,8
1-Jan-23,13715,1,8.99
1-Jan-23,13715,2,10.4
1-Jan-23,13715,55,13.89
1-Jan-23,14406,1,9.2
1-Jan-23,14406,55,12.9
1-Jan-23,14406,1558,8.9
1-Jan-23,15192,1,8.6
1-Jan-23,15192,1556,14.9
1-Jan-23,15192,1558,3.99
1-Jan-23,15201,1,9.1
1-Jan-23,15201,1558,6.9
1-Jan-23,15503,1558,6
1-Jan-23,15563,1,9.4
1-Jan-23,15563,1558,8
1-Jan-23,15936,1,8.99
1-Jan-23,15936,1558,6.99
1-Jan-23,16191,1,9.4
1-Jan-23,16191,1558,6
1-Jan-23,16276,1,9.29
1-Jan-23,16276,1558,6.99
1-Jan-23,16460,1,9.29
1-Jan-23,16460,69,14.49
1-Jan-23,16460,1556,5.49
1-Jan-23,16460,1558,9.99
1-Jan-23,16798,1,9
1-Jan-23,16798,1558,7
1-Jan-23,17009,1,8.99
1-Jan-23,17009,69,14.99
1-Jan-23,17009,1558,9.99
1-Jan-23,17217,1,9.1
1-Jan-23,17217,1558,9.99
1-Jan-23,17391,69,14.9
1-Jan-23,17428,1,9.4
1-Jan-23,17428,1558,7
1-Jan-23,17637,1,9.4
1-Jan-23,17638,1,7.88
1-Jan-23,17638,55,10.88
1-Jan-23,17638,69,15.49
1-Jan-23,17638,1558,4.19
1-Jan-23,17741,1,9.4
1-Jan-23,17741,1558,7.5
1-Jan-23,17771,1,8.69
1-Jan-23,17771,1558,4.99
1-Jan-23,17777,1,8.99
1-Jan-23,17777,55,18.15
1-Jan-23,17786,1,9.4
1-Jan-23,17786,69,10
1-Jan-23,17786,1558,7
1-Jan-23,17796,1,9.3
1-Jan-23,17796,1558,5.9
1-Jan-23,17798,1,9.2
1-Jan-23,17798,69,16.9
1-Jan-23,17798,1556,7.5
1-Jan-23,17798,1558,6.25
1-Jan-23,17802,1558,8
1-Jan-23,17892,1,8.99
1-Jan-23,17892,69,14.99
1-Jan-23,17892,1556,8.99
1-Jan-23,17893,1558,5.8
1-Jan-23,18343,55,7.5
1-Jan-23,18541,1,9.4
1-Jan-23,18541,69,19.4
1-Jan-23,18541,1558,3.2
1-Jan-23,18542,1558,8.99
1-Jan-23,18550,1111,12.3
1-Jan-23,18556,1,8.69
1-Jan-23,18556,1558,8.9
1-Jan-23,18558,1,8.9
1-Jan-23,18670,1,8.99
1-Jan-23,18670,69,13.99
1-Jan-23,18670,1558,9.99
1-Jan-23,20731,1,9.39
1-Jan-23,20731,69,12.49
1-Jan-23,20731,1556,5.98
1-Jan-23,20731,1558,6.98
1-Jan-23,20825,1,9.4
1-Jan-23,20825,1111,12.3
1-Jan-23,20825,1558,6
1-Jan-23,20826,1558,6
1-Jan-23,20827,1,9.4
1-Jan-23,20827,1558,5
1-Jan-23,20857,1,9.3
1-Jan-23,20857,69,14.9
2-Jan-23,351,1,7.99
2-Jan-23,351,69,10.99
2-Jan-23,351,1556,5.29
2-Jan-23,368,1558,10.9
2-Jan-23,382,1,8.79
2-Jan-23,382,1556,11.9
2-Jan-23,382,1558,4.9
2-Jan-23,394,1,9.3
2-Jan-23,394,1558,3.99
2-Jan-23,398,1558,8.99
2-Jan-23,438,1,9.4
2-Jan-23,438,1556,10.5
2-Jan-23,438,1558,3.48
2-Jan-23,439,1,9.2
2-Jan-23,439,55,19
2-Jan-23,439,1558,6.9
2-Jan-23,480,1,9.4
2-Jan-23,480,1558,8.5
2-Jan-23,524,1,9.4
2-Jan-23,524,1111,12.3
2-Jan-23,524,1558,6
2-Jan-23,527,1,8.9
2-Jan-23,527,1558,5
2-Jan-23,529,1,9.2
2-Jan-23,529,1558,5
2-Jan-23,569,1,9.4
2-Jan-23,569,69,9.9
2-Jan-23,569,1558,4.99
2-Jan-23,600,1,9
2-Jan-23,600,1558,5
2-Jan-23,660,1,9.2
2-Jan-23,660,1558,7.9
2-Jan-23,720,1,9.4
2-Jan-23,720,1556,9.9
2-Jan-23,725,1,9.4
2-Jan-23,725,69,14.9
2-Jan-23,725,1558,5.9
2-Jan-23,729,1,9.3
2-Jan-23,729,2,9.9
2-Jan-23,729,1558,8.9
2-Jan-23,766,1,9.4
2-Jan-23,766,69,12
2-Jan-23,766,1558,7
2-Jan-23,777,1,9.4
2-Jan-23,777,69,14
2-Jan-23,777,1558,8
2-Jan-23,1407,1,9.4
2-Jan-23,1407,1558,6.9
2-Jan-23,1517,1,9.4
2-Jan-23,1517,1558,6
2-Jan-23,1634,1,9.4
2-Jan-23,1634,1556,9
2-Jan-23,1634,1558,8
2-Jan-23,1652,1558,8
2-Jan-23,4767,1,9.4
2-Jan-23,4767,1558,5
2-Jan-23,5816,1,9.4
2-Jan-23,5816,1558,6
2-Jan-23,7349,1,9.1
2-Jan-23,7349,69,13.9
2-Jan-23,7349,1111,12.3
2-Jan-23,7961,1,9.4
2-Jan-23,7961,1558,6
2-Jan-23,8582,1,9.4
2-Jan-23,8582,1558,7
2-Jan-23,8757,1,9.4
2-Jan-23,8757,69,12
2-Jan-23,8757,1558,6
2-Jan-23,11551,1,9.4
2-Jan-23,11551,1558,7
2-Jan-23,11617,1,9.4
2-Jan-23,11617,55,14
2-Jan-23,11617,1558,8
2-Jan-23,11677,1,9.4
2-Jan-23,11677,1558,5
2-Jan-23,11893,1,9.4
2-Jan-23,11893,69,10
2-Jan-23,11893,1558,5
2-Jan-23,12000,1,9.4
2-Jan-23,12000,1558,8
2-Jan-23,13715,1,8.99
2-Jan-23,13715,2,10.4
2-Jan-23,14406,1,9.2
2-Jan-23,14406,1558,8.9
2-Jan-23,15192,1,8.6
2-Jan-23,15192,1556,14.9
2-Jan-23,15192,1558,4.5
2-Jan-23,15201,1,9.1
2-Jan-23,15201,1558,6.9
2-Jan-23,15563,1,9.4
2-Jan-23,15563,1558,6
2-Jan-23,15936,1,8.99
2-Jan-23,15936,1558,6.99
2-Jan-23,16276,1,9.29
2-Jan-23,16276,1558,6.99
2-Jan-23,16460,1,9.29
2-Jan-23,16460,69,14.49
2-Jan-23,16460,1558,9.99
2-Jan-23,16798,1,9
2-Jan-23,16798,1558,7
2-Jan-23,17009,1,8.99
2-Jan-23,17009,69,14.99
2-Jan-23,17009,1558,9.99
2-Jan-23,17217,1,9.1
2-Jan-23,17217,1111,12.3
2-Jan-23,17217,1558,9.99
2-Jan-23,17391,1558,6.9
2-Jan-23,17428,1,9.4
2-Jan-23,17428,1558,7
2-Jan-23,17637,1,9.4
2-Jan-23,17638,1,9.39
2-Jan-23,17638,55,10.88
2-Jan-23,17638,69,15.49
2-Jan-23,17638,1558,4.29
2-Jan-23,17741,1,9.4
2-Jan-23,17741,1558,7.5
2-Jan-23,17771,1,8.69
2-Jan-23,17771,1558,4.99
2-Jan-23,17777,1,9.4
2-Jan-23,17777,55,18.15
2-Jan-23,17786,1,9.4
2-Jan-23,17786,1558,7
2-Jan-23,17796,1,9.3
2-Jan-23,17796,1558,4.9
2-Jan-23,17798,1,9.2
2-Jan-23,17798,69,16.9
2-Jan-23,17798,1556,7.5
2-Jan-23,17798,1558,6.25
2-Jan-23,17892,1,8.99
2-Jan-23,17892,69,14.99
2-Jan-23,17892,1556,8.99
2-Jan-23,18343,55,7.5
2-Jan-23,18541,1,9.4
2-Jan-23,18541,69,14.7
2-Jan-23,18541,1558,3.9
2-Jan-23,18542,1558,8.99
2-Jan-23,18556,1,8.69
2-Jan-23,18556,1558,8.9
2-Jan-23,18670,1,8.99
2-Jan-23,18670,69,13.99
2-Jan-23,18670,1558,9.99
2-Jan-23,20731,1,9.39
2-Jan-23,20731,69,12.49
2-Jan-23,20731,1556,7.98
2-Jan-23,20731,1558,6.98
2-Jan-23,20825,1,9.4
2-Jan-23,20825,1111,12.3
2-Jan-23,20825,1558,6
2-Jan-23,20826,1558,6
2-Jan-23,20827,1,9.4
2-Jan-23,20827,1558,5
2-Jan-23,20857,1,9.3
2-Jan-23,20857,69,14.9
3-Jan-23,351,1,7.99
3-Jan-23,351,69,10.99
3-Jan-23,351,1556,5.29
3-Jan-23,368,1556,8.9
3-Jan-23,368,1558,10.9
3-Jan-23,382,1,8.79
3-Jan-23,382,69,14
3-Jan-23,382,1556,11.9
3-Jan-23,382,1558,5.5
3-Jan-23,394,1,9.3
3-Jan-23,394,1558,5.99
3-Jan-23,398,1558,8.99
3-Jan-23,438,1,9.4
3-Jan-23,438,1556,10.5
3-Jan-23,438,1558,3.48
3-Jan-23,439,1,9.2
3-Jan-23,439,55,19
3-Jan-23,439,1558,10.9
3-Jan-23,480,1,9.4
3-Jan-23,480,1558,8.5
3-Jan-23,524,1,9.4
3-Jan-23,524,1558,6
3-Jan-23,527,1,8.9
3-Jan-23,527,1558,5
3-Jan-23,529,1,9.2
3-Jan-23,529,1558,5
3-Jan-23,569,1,9.4
3-Jan-23,569,69,9.9
3-Jan-23,569,1111,12.3
3-Jan-23,569,1558,4.99
3-Jan-23,600,1,9
3-Jan-23,600,1558,5
3-Jan-23,660,1,9.2
3-Jan-23,660,1558,7.9
3-Jan-23,720,1,9.4
3-Jan-23,720,69,14.9
3-Jan-23,720,1556,9.9
3-Jan-23,725,1,9.4
3-Jan-23,725,69,14.9
3-Jan-23,725,1558,3.88
3-Jan-23,729,1,9.3
3-Jan-23,729,2,9.9
3-Jan-23,729,1558,6.9
3-Jan-23,766,1,9.4
3-Jan-23,766,69,12
3-Jan-23,766,1558,7
3-Jan-23,777,1,9.4
3-Jan-23,777,69,14
3-Jan-23,777,1558,8
3-Jan-23,1407,1,9.4
3-Jan-23,1407,1558,5.2
3-Jan-23,1517,1,9.4
3-Jan-23,1517,1558,6
3-Jan-23,1634,1,9.4
3-Jan-23,1634,1556,9
3-Jan-23,1634,1558,8
3-Jan-23,1652,69,12
3-Jan-23,1652,1558,8
3-Jan-23,4767,1,9.4
3-Jan-23,4767,1558,5
3-Jan-23,5816,1,9.4
3-Jan-23,5816,1558,6
3-Jan-23,7349,1,9.1
3-Jan-23,7349,69,13.9
3-Jan-23,7349,1111,12.3
3-Jan-23,7961,1,9.4
3-Jan-23,7961,1558,6
3-Jan-23,8582,1,9.4
3-Jan-23,8582,1558,7
3-Jan-23,8757,1,9.4
3-Jan-23,8757,69,12
3-Jan-23,8757,1558,6
3-Jan-23,11551,1,9.4
3-Jan-23,11551,1558,7
3-Jan-23,11617,1,9.4
3-Jan-23,11617,55,14
3-Jan-23,11617,1558,8
3-Jan-23,11677,1,9.4
3-Jan-23,11677,1558,5
3-Jan-23,11893,1,9.4
3-Jan-23,11893,69,10
3-Jan-23,11893,1558,6
3-Jan-23,12000,1,9.4
3-Jan-23,12000,1558,8
3-Jan-23,13715,1,8.99
3-Jan-23,13715,2,10.4
3-Jan-23,13715,55,14.99
3-Jan-23,14406,1,9.2
3-Jan-23,14406,1558,8.9
3-Jan-23,15192,1,8.6
3-Jan-23,15192,1556,14.9
3-Jan-23,15192,1558,3.9
3-Jan-23,15201,1,9.1
3-Jan-23,15201,1558,6.9
3-Jan-23,15563,1,9.4
3-Jan-23,15563,1558,6
3-Jan-23,15936,1,8.99
3-Jan-23,15936,69,8.99
3-Jan-23,15936,1558,3.99
3-Jan-23,16276,1,9.29
3-Jan-23,16276,1558,5.9
3-Jan-23,16460,1,9.29
3-Jan-23,16460,69,14.49
3-Jan-23,16460,1558,9.99
3-Jan-23,16798,1,9
3-Jan-23,16798,1558,7
3-Jan-23,17009,1,8.99
3-Jan-23,17009,69,14.99
3-Jan-23,17009,1558,6.99
3-Jan-23,17217,1,9.1
3-Jan-23,17217,1558,4.59
3-Jan-23,17391,69,13.9
3-Jan-23,17391,1558,6.9
3-Jan-23,17428,1,9.4
3-Jan-23,17428,1558,7
3-Jan-23,17637,1,9.4
3-Jan-23,17638,1,9.39
3-Jan-23,17638,55,10.88
3-Jan-23,17638,69,15.49
3-Jan-23,17638,1558,4.29
3-Jan-23,17741,1,9.4
3-Jan-23,17741,1558,4.9
3-Jan-23,17771,1,8.69
3-Jan-23,17777,1,9.4
3-Jan-23,17777,55,18.15
3-Jan-23,17786,1,9.4
3-Jan-23,17786,1558,5
3-Jan-23,17796,1,9.3
3-Jan-23,17796,1558,4.9
3-Jan-23,17798,1,9.2
3-Jan-23,17798,69,16.9
3-Jan-23,17798,1111,12.3
3-Jan-23,17798,1556,5.65
3-Jan-23,17798,1558,3
3-Jan-23,17892,1,8.99
3-Jan-23,17892,69,15.99
3-Jan-23,17892,1558,4.99
3-Jan-23,18343,55,7.5
3-Jan-23,18343,1558,4.99
3-Jan-23,18541,1,9.4
3-Jan-23,18541,69,14.7
3-Jan-23,18541,1558,3.9
3-Jan-23,18542,1558,8.99
3-Jan-23,18556,1,8.69
3-Jan-23,18556,1558,4.9
3-Jan-23,18670,1,8.99
3-Jan-23,18670,69,13.99
3-Jan-23,18670,1558,4.99
3-Jan-23,20731,1,9.39
3-Jan-23,20731,69,12.49
3-Jan-23,20731,1556,7.98
3-Jan-23,20731,1558,6.98
3-Jan-23,20826,1111,12.3
3-Jan-23,20826,1558,6
3-Jan-23,20827,1,9.4
3-Jan-23,20827,1558,5
3-Jan-23,20857,1,9.2
3-Jan-23,20857,69,13.5
3-Jan-23,20857,1558,4.5
4-Jan-23,351,1,7.99
4-Jan-23,351,1556,5.29
4-Jan-23,368,1556,8.9
4-Jan-23,368,1558,10.9
4-Jan-23,382,1,8.79
4-Jan-23,382,69,14
4-Jan-23,382,1556,11.9
4-Jan-23,382,1558,5.5
4-Jan-23,394,1,9.3
4-Jan-23,394,1558,5.99
4-Jan-23,398,1558,8.99
4-Jan-23,438,1,9.4
4-Jan-23,438,1556,9.9
4-Jan-23,438,1558,3.48
4-Jan-23,439,1,9.2
4-Jan-23,439,1558,10.9
4-Jan-23,480,1,9.4
4-Jan-23,480,1558,4
4-Jan-23,524,1,9.4
4-Jan-23,524,1558,6
4-Jan-23,527,1,8.9
4-Jan-23,527,1558,5
4-Jan-23,529,1,9.2
4-Jan-23,529,1558,5
4-Jan-23,569,1,9.4
4-Jan-23,569,69,9.9
4-Jan-23,569,1558,4.99
4-Jan-23,600,1,9
4-Jan-23,600,1558,5
4-Jan-23,660,1,9.2
4-Jan-23,660,1558,7.9
4-Jan-23,720,1,9.4
4-Jan-23,720,69,14.9
4-Jan-23,720,1556,9.9
4-Jan-23,725,1,9.4
4-Jan-23,725,69,13.9
4-Jan-23,725,1558,3.88
4-Jan-23,729,1,9.3
4-Jan-23,729,2,9.9
4-Jan-23,729,1558,6.9
4-Jan-23,766,1,9.4
4-Jan-23,766,69,12
4-Jan-23,766,1558,6
4-Jan-23,777,1,9.4
4-Jan-23,777,69,14
4-Jan-23,777,1558,8
4-Jan-23,1407,1,9.4
4-Jan-23,1407,1558,5.2
4-Jan-23,1517,1,9.4
4-Jan-23,1517,1558,6
4-Jan-23,1634,1,9.4
4-Jan-23,1634,69,12
4-Jan-23,1634,1556,9
4-Jan-23,1634,1558,8
4-Jan-23,1652,69,12
4-Jan-23,1652,1558,8
4-Jan-23,4767,1,9.4
4-Jan-23,4767,1558,5
4-Jan-23,5816,1,9.4
4-Jan-23,5816,1558,6
4-Jan-23,7349,1,9.1
4-Jan-23,7349,69,13.9
4-Jan-23,7349,1558,7.9
4-Jan-23,7961,1,9.4
4-Jan-23,7961,1558,6
4-Jan-23,8582,1,9.4
4-Jan-23,8582,1558,6
4-Jan-23,8757,1,9.4
4-Jan-23,8757,69,12
4-Jan-23,8757,1558,6
4-Jan-23,11551,1,9.4
4-Jan-23,11551,1558,6
4-Jan-23,11617,1,9.4
4-Jan-23,11617,55,14
4-Jan-23,11617,1558,8
4-Jan-23,11677,1,9.4
4-Jan-23,11677,1558,6
4-Jan-23,11893,1,9.4
4-Jan-23,11893,69,10
4-Jan-23,11893,1558,6
4-Jan-23,12000,1,9.4
4-Jan-23,12000,1558,8
4-Jan-23,13715,1,8.99
4-Jan-23,13715,2,10.4
4-Jan-23,13715,55,14.99
4-Jan-23,14406,1,9.2
4-Jan-23,14406,1558,8.9
4-Jan-23,15192,1,8.6
4-Jan-23,15192,1558,4.5
4-Jan-23,15201,1,8.99
4-Jan-23,15201,1558,4.9
4-Jan-23,15563,1,9.4
4-Jan-23,15563,1558,6
4-Jan-23,15936,1,8.99
4-Jan-23,15936,69,8.99
4-Jan-23,15936,1558,3.99
4-Jan-23,16276,1,9.29
4-Jan-23,16276,1111,12.5
4-Jan-23,16276,1558,5.9
4-Jan-23,16460,1,9.29
4-Jan-23,16460,69,14.49
4-Jan-23,16460,1558,9.99
4-Jan-23,16798,1,9
4-Jan-23,16798,1558,7
4-Jan-23,17009,1,8.99
4-Jan-23,17009,69,14.99
4-Jan-23,17009,1558,6.99
4-Jan-23,17217,1,9.1
4-Jan-23,17217,1558,4.59
4-Jan-23,17391,69,13.9
4-Jan-23,17391,1558,6.9
4-Jan-23,17428,1,9.4
4-Jan-23,17428,1558,7
4-Jan-23,17637,1,9.4
4-Jan-23,17638,1,9.39
4-Jan-23,17638,55,10.88
4-Jan-23,17638,69,15.49
4-Jan-23,17638,1111,12.3
4-Jan-23,17638,1558,3.39
4-Jan-23,17741,1,9.4
4-Jan-23,17741,1558,6.5
4-Jan-23,17771,1,8.69
4-Jan-23,17777,1,9.4
4-Jan-23,17777,55,18.15
4-Jan-23,17786,1,9.4
4-Jan-23,17786,1558,5
4-Jan-23,17796,1,9.3
4-Jan-23,17796,1558,4.9
4-Jan-23,17798,1,9.2
4-Jan-23,17798,69,15.65
4-Jan-23,17798,1111,12.3
4-Jan-23,17798,1556,5.65
4-Jan-23,17798,1558,3
4-Jan-23,17892,1,8.99
4-Jan-23,17892,69,15.99
4-Jan-23,17892,1558,4.99
4-Jan-23,18343,55,7.5
4-Jan-23,18343,1558,4.99
4-Jan-23,18541,1,9.4
4-Jan-23,18541,1558,3.9
4-Jan-23,18542,1558,4.69
4-Jan-23,18556,1,8.69
4-Jan-23,18556,1558,4.5
4-Jan-23,18670,1,8.99
4-Jan-23,18670,69,13.99
4-Jan-23,18670,1558,4.99
4-Jan-23,20731,1,9.39
4-Jan-23,20731,69,12.49
4-Jan-23,20731,1556,7.98
4-Jan-23,20731,1558,6.98
4-Jan-23,20825,1,9.4
4-Jan-23,20825,1111,12.3
4-Jan-23,20825,1558,6
4-Jan-23,20826,1111,12.3
4-Jan-23,20826,1558,6
4-Jan-23,20827,1,9.4
4-Jan-23,20827,1558,5
4-Jan-23,20857,1,9.2
4-Jan-23,20857,69,13.5
4-Jan-23,20857,1558,4.5
5-Jan-23,351,1,7.99
5-Jan-23,351,69,10.99
5-Jan-23,351,1558,5.99
5-Jan-23,368,1556,8.9
5-Jan-23,368,1558,10.9
5-Jan-23,382,1,8.79
5-Jan-23,382,69,14
5-Jan-23,382,1558,5.5
5-Jan-23,394,1,9.3
5-Jan-23,394,69,15.99
5-Jan-23,394,1111,12.3
5-Jan-23,394,1558,6.99
5-Jan-23,438,1,9.4
5-Jan-23,438,1556,9.9
5-Jan-23,438,1558,3.48
5-Jan-23,439,1,9.2
5-Jan-23,439,1558,4.49
5-Jan-23,480,1,9.4
5-Jan-23,480,1558,4
5-Jan-23,524,1,9.4
5-Jan-23,524,1558,6
5-Jan-23,527,1,8.9
5-Jan-23,527,1558,5
5-Jan-23,529,1,9.2
5-Jan-23,529,1558,5
5-Jan-23,569,1,9.4
5-Jan-23,569,1558,3.99
5-Jan-23,600,1,9
5-Jan-23,600,1558,5
5-Jan-23,660,1,9.2
5-Jan-23,660,69,13.9
5-Jan-23,660,1558,4.9
5-Jan-23,720,1,9.4
5-Jan-23,720,69,14.9
5-Jan-23,725,1,9.4
5-Jan-23,725,69,13.9
5-Jan-23,725,1558,3.88
5-Jan-23,729,1,9.3
5-Jan-23,729,2,9.9
5-Jan-23,729,1558,6.9
5-Jan-23,766,1,9.4
5-Jan-23,766,69,12
5-Jan-23,766,1558,6
5-Jan-23,777,1,9.4
5-Jan-23,777,69,14
5-Jan-23,777,1558,8
5-Jan-23,1407,1,9.4
5-Jan-23,1407,1558,5.2
5-Jan-23,1517,1,9.4
5-Jan-23,1517,1558,6
5-Jan-23,1634,1,9.4
5-Jan-23,1634,69,12
5-Jan-23,1634,1556,9
5-Jan-23,1634,1558,8
5-Jan-23,1652,69,12
5-Jan-23,1652,1558,8
5-Jan-23,4767,1,9.4
5-Jan-23,4767,1558,5
5-Jan-23,5816,1,9.4
5-Jan-23,5816,1558,6
5-Jan-23,7349,1,9.1
5-Jan-23,7349,69,13.9
5-Jan-23,7349,1111,12.3
5-Jan-23,7349,1558,7.9
5-Jan-23,7961,1,9.4
5-Jan-23,7961,1558,6
5-Jan-23,8582,1,9.4
5-Jan-23,8582,1558,6
5-Jan-23,8757,1,9.4
5-Jan-23,8757,69,12
5-Jan-23,8757,1558,5
5-Jan-23,11551,1,9.4
5-Jan-23,11551,1558,6
5-Jan-23,11617,1,9.4
5-Jan-23,11617,55,14
5-Jan-23,11617,1558,8
5-Jan-23,11677,1,9.4
5-Jan-23,11677,1558,5
5-Jan-23,11893,1,9.4
5-Jan-23,11893,69,10
5-Jan-23,11893,1558,6
5-Jan-23,12000,1,9.4
5-Jan-23,12000,55,18
5-Jan-23,12000,1558,7
5-Jan-23,13715,1,8.99
5-Jan-23,13715,2,10.4
5-Jan-23,13715,55,14.99
5-Jan-23,14406,1,9.2
5-Jan-23,14406,1558,4.9
5-Jan-23,15192,1,8.6
5-Jan-23,15192,1558,3.9
5-Jan-23,15201,1,8.99
5-Jan-23,15201,69,12.9
5-Jan-23,15201,1558,4.5
5-Jan-23,15563,1,9.4
5-Jan-23,15563,1558,6
5-Jan-23,15936,1,8.99
5-Jan-23,15936,69,8.99
5-Jan-23,15936,1558,3.99
5-Jan-23,16276,1,9.29
5-Jan-23,16276,1558,3.9
5-Jan-23,16460,1,8.99
5-Jan-23,16460,69,14.99
5-Jan-23,16460,1556,5.49
5-Jan-23,16460,1558,7.49
5-Jan-23,16798,1,9
5-Jan-23,16798,1558,7
5-Jan-23,17009,1,8.99
5-Jan-23,17009,69,15.99
5-Jan-23,17009,1558,5.99
5-Jan-23,17217,1,9.1
5-Jan-23,17217,1558,4.59
5-Jan-23,17391,69,13.9
5-Jan-23,17391,1558,6.9
5-Jan-23,17428,1,9.4
5-Jan-23,17428,1558,7
5-Jan-23,17637,1,9.4
5-Jan-23,17638,1,9.39
5-Jan-23,17638,55,10.88
5-Jan-23,17638,69,15.49
5-Jan-23,17638,1111,12.3
5-Jan-23,17638,1558,3.39
5-Jan-23,17741,1,9.4
5-Jan-23,17741,1558,6.5
5-Jan-23,17771,1,8.69
5-Jan-23,17771,1558,4.99
5-Jan-23,17777,1,9.4
5-Jan-23,17777,55,18.15
5-Jan-23,17777,69,10.99
5-Jan-23,17786,1,9.4
5-Jan-23,17786,1558,5
5-Jan-23,17796,1,9.3
5-Jan-23,17796,1558,3.9
5-Jan-23,17798,1,9.2
5-Jan-23,17798,69,15.65
5-Jan-23,17798,1556,5.65
5-Jan-23,17798,1558,3.8
5-Jan-23,17892,1,8.99
5-Jan-23,17892,69,15.99
5-Jan-23,17892,1558,4.99
5-Jan-23,18343,55,7.5
5-Jan-23,18343,1558,4.99
5-Jan-23,18541,1,9.4
5-Jan-23,18541,1558,3.9
5-Jan-23,18542,1558,4.69
5-Jan-23,18556,1,8.69
5-Jan-23,18556,1558,3.9
5-Jan-23,18670,1,8.99
5-Jan-23,18670,69,13.99
5-Jan-23,18670,1558,4.99
5-Jan-23,20731,1,9.39
5-Jan-23,20731,2,10.4
5-Jan-23,20731,69,12.49
5-Jan-23,20731,1556,7.98
5-Jan-23,20731,1558,6.98
5-Jan-23,20825,1,8.99
5-Jan-23,20825,1111,12.3
5-Jan-23,20825,1558,6
5-Jan-23,20826,1558,6
5-Jan-23,20827,1,9.4
5-Jan-23,20827,1558,5
5-Jan-23,20857,1,9.2
5-Jan-23,20857,69,13.5
5-Jan-23,20857,1558,4.5
6-Jan-23,351,1,7.99
6-Jan-23,351,1111,12.3
6-Jan-23,351,1556,5.29
6-Jan-23,351,1558,5.99
6-Jan-23,368,1556,8.9
6-Jan-23,368,1558,10.9
6-Jan-23,382,1,8.79
6-Jan-23,382,69,15
