date,premise_code,item_code,price
6-Aug-23,569,1558,2.99
6-Aug-23,600,1,8.5
6-Aug-23,600,1558,5
6-Aug-23,660,1,7.9
6-Aug-23,660,69,13.9
6-Aug-23,660,1111,12.3
6-Aug-23,660,1558,3.5
6-Aug-23,720,1,7.9
6-Aug-23,725,1,8.5
6-Aug-23,725,69,16.9
6-Aug-23,725,1558,2.9
6-Aug-23,729,1,7.99
6-Aug-23,729,1558,3.99
6-Aug-23,766,1,9
6-Aug-23,766,1558,6
6-Aug-23,777,1,8.4
6-Aug-23,777,69,12
6-Aug-23,777,1556,7
6-Aug-23,777,1558,6
6-Aug-23,1407,1,7.9
6-Aug-23,1517,1,8
6-Aug-23,1517,1111,12.3
6-Aug-23,1517,1558,5
6-Aug-23,1634,1,9.4
6-Aug-23,1634,1558,4
6-Aug-23,1652,1556,6
6-Aug-23,1652,1558,6
6-Aug-23,4767,1,8
6-Aug-23,4767,1558,5
6-Aug-23,5816,1,9
6-Aug-23,5816,1558,5
6-Aug-23,7349,1,6.99
6-Aug-23,7349,69,15.9
6-Aug-23,7349,1558,5.9
6-Aug-23,7961,1,8
6-Aug-23,7961,69,12
6-Aug-23,7961,1558,6
6-Aug-23,8582,1,8
6-Aug-23,8582,1558,6
6-Aug-23,8757,1,9
6-Aug-23,8757,69,14
6-Aug-23,8757,1558,5
6-Aug-23,9827,1558,4.19
6-Aug-23,11551,1,8.5
6-Aug-23,11551,1558,5
6-Aug-23,11617,1,9.4
6-Aug-23,11617,69,8
6-Aug-23,11617,1558,7
6-Aug-23,11677,1,8
6-Aug-23,11677,1558,5
6-Aug-23,11893,1,9
6-Aug-23,11893,1558,5
6-Aug-23,12000,1,8.8
6-Aug-23,12000,55,12
6-Aug-23,12000,69,10
6-Aug-23,12000,1111,12.3
6-Aug-23,12000,1558,6
6-Aug-23,13715,1,7.49
6-Aug-23,13715,55,11.99
6-Aug-23,13715,69,12.49
6-Aug-23,13715,160,8.49
6-Aug-23,14406,1,7.9
6-Aug-23,15192,1,7
6-Aug-23,15192,1558,3.5
6-Aug-23,15201,1,7.69
6-Aug-23,15201,69,11.9
6-Aug-23,15201,1558,2.9
6-Aug-23,15563,1,9
6-Aug-23,15563,1556,10
6-Aug-23,15563,1558,6
6-Aug-23,15936,1,7.49
6-Aug-23,15936,69,8.99
6-Aug-23,15936,1558,2.99
6-Aug-23,16276,1,7.9
6-Aug-23,16276,69,11.99
6-Aug-23,16276,1111,12.29
6-Aug-23,16276,1558,2.9
6-Aug-23,16460,1,6.99
6-Aug-23,16460,1556,2.39
6-Aug-23,16460,1558,1.99
6-Aug-23,16798,1,7.39
6-Aug-23,16798,55,12
6-Aug-23,16798,69,6
6-Aug-23,16798,1558,5
6-Aug-23,17009,1,6.99
6-Aug-23,17009,69,11.99
6-Aug-23,17009,1556,3.99
6-Aug-23,17009,1558,2.99
6-Aug-23,17217,1,7.4
6-Aug-23,17428,1,9
6-Aug-23,17428,1111,12.3
6-Aug-23,17428,1558,5
6-Aug-23,17637,1,8.5
6-Aug-23,17637,160,10.9
6-Aug-23,17638,1,7.99
6-Aug-23,17638,55,16.99
6-Aug-23,17638,69,14.99
6-Aug-23,17638,160,7.99
6-Aug-23,17638,1111,12.3
6-Aug-23,17638,1556,5.59
6-Aug-23,17638,1558,3.49
6-Aug-23,17741,1,7.9
6-Aug-23,17771,1,6.99
6-Aug-23,17771,1558,2.29
6-Aug-23,17777,1,7.29
6-Aug-23,17777,55,17.9
6-Aug-23,17777,69,12.99
6-Aug-23,17777,160,7.49
6-Aug-23,17786,1,9.4
6-Aug-23,17786,1558,5
6-Aug-23,17796,1,7.89
6-Aug-23,17796,1558,4.9
6-Aug-23,17798,1,7.6
6-Aug-23,17798,69,16.9
6-Aug-23,17798,160,8.99
6-Aug-23,17798,1556,4
6-Aug-23,17798,1558,2.15
6-Aug-23,17892,1,7.5
6-Aug-23,17892,69,16.99
6-Aug-23,17892,160,7.9
6-Aug-23,17892,1556,7.99
6-Aug-23,17892,1558,3.29
6-Aug-23,18343,1,8.89
6-Aug-23,18343,69,9.99
6-Aug-23,18343,1556,7.99
6-Aug-23,18343,1558,6.99
6-Aug-23,18541,1,9.4
6-Aug-23,18541,69,17
6-Aug-23,18541,1558,2.2
6-Aug-23,18542,1558,3.99
6-Aug-23,18556,1,6.8
6-Aug-23,18556,55,13
6-Aug-23,18556,1558,3.9
6-Aug-23,18670,1,7.5
6-Aug-23,18670,69,11.99
6-Aug-23,18670,160,7.9
6-Aug-23,18670,1556,7.99
6-Aug-23,18670,1558,3.29
6-Aug-23,20731,1,7.79
6-Aug-23,20731,55,14.99
6-Aug-23,20731,69,12.49
6-Aug-23,20731,160,8.49
6-Aug-23,20731,1111,12.3
6-Aug-23,20731,1556,4.78
6-Aug-23,20731,1558,5.58
6-Aug-23,20825,1,7.8
6-Aug-23,20825,1558,7
6-Aug-23,20826,1111,12.3
6-Aug-23,20826,1558,7
6-Aug-23,20827,1,9.4
6-Aug-23,20827,1558,5
6-Aug-23,20857,1,7.39
6-Aug-23,20857,69,7.9
6-Aug-23,20857,1558,2.5
6-Aug-23,20870,1,7.49
6-Aug-23,20870,55,15.99
6-Aug-23,20870,1111,12.3
6-Aug-23,20870,1556,3.99
6-Aug-23,20870,1558,3.29
7-Aug-23,351,1,7.49
7-Aug-23,351,69,10.99
7-Aug-23,351,160,8.39
7-Aug-23,351,1111,12.3
7-Aug-23,351,1556,4.99
7-Aug-23,351,1558,4.99
7-Aug-23,368,1,9.4
7-Aug-23,382,1,7
7-Aug-23,382,1558,2.49
7-Aug-23,394,1,7.5
7-Aug-23,394,69,15.99
7-Aug-23,394,1558,3.99
7-Aug-23,398,1558,4.99
7-Aug-23,438,1,8.99
7-Aug-23,438,1556,4.9
7-Aug-23,439,1,7.49
7-Aug-23,439,1111,12.3
7-Aug-23,439,1558,5.9
7-Aug-23,480,1,7.9
7-Aug-23,480,1558,2.9
7-Aug-23,524,1,9
7-Aug-23,524,1111,12.3
7-Aug-23,524,1558,6
7-Aug-23,527,1,7.4
7-Aug-23,527,69,8
7-Aug-23,527,1558,4
7-Aug-23,529,1,7.5
7-Aug-23,529,1558,5
7-Aug-23,569,1,7.99
7-Aug-23,569,1558,2.99
7-Aug-23,600,1,8.5
7-Aug-23,600,1558,5
7-Aug-23,660,1,7.9
7-Aug-23,660,69,13.9
7-Aug-23,660,1558,3.5
7-Aug-23,720,1,7.9
7-Aug-23,725,1,8.5
7-Aug-23,725,69,16.9
7-Aug-23,725,1558,2.9
7-Aug-23,729,1,7.99
7-Aug-23,729,1558,3.99
7-Aug-23,766,1,9
7-Aug-23,766,55,14
7-Aug-23,766,1558,6
7-Aug-23,777,1,8.9
7-Aug-23,777,69,12
7-Aug-23,777,1556,7
7-Aug-23,777,1558,6
7-Aug-23,1407,1,7.9
7-Aug-23,1517,1,8
7-Aug-23,1517,1111,12.3
7-Aug-23,1517,1558,6
7-Aug-23,1607,1111,12.3
7-Aug-23,1609,1111,12.3
7-Aug-23,1634,1,9.4
7-Aug-23,1634,1558,4
7-Aug-23,1652,1556,6
7-Aug-23,1652,1558,6
7-Aug-23,4767,1,8
7-Aug-23,4767,69,8
7-Aug-23,4767,1556,6
7-Aug-23,4767,1558,5
7-Aug-23,5816,1,9
7-Aug-23,5816,1558,5
7-Aug-23,7349,1,7.8
7-Aug-23,7349,69,15.9
7-Aug-23,7349,1558,5.9
7-Aug-23,7961,1,8
7-Aug-23,7961,69,12
7-Aug-23,7961,1558,6
7-Aug-23,8582,1,8
7-Aug-23,8582,1558,5
7-Aug-23,8757,1,9
7-Aug-23,8757,69,14
7-Aug-23,8757,1558,5
7-Aug-23,9827,1558,4.19
7-Aug-23,11551,1,8.5
7-Aug-23,11551,69,12
7-Aug-23,11551,1558,6
7-Aug-23,11617,1,9.4
7-Aug-23,11617,69,8
7-Aug-23,11617,1558,7
7-Aug-23,11677,1,8
7-Aug-23,11677,1558,5
7-Aug-23,11893,1,9
7-Aug-23,11893,1558,5
7-Aug-23,12000,1,8.8
7-Aug-23,12000,55,12
7-Aug-23,12000,69,10
7-Aug-23,12000,1111,12.3
7-Aug-23,12000,1558,6
7-Aug-23,13715,1,7.49
7-Aug-23,13715,55,11.99
7-Aug-23,13715,69,12.49
7-Aug-23,13715,160,8.49
7-Aug-23,14406,1,7.9
7-Aug-23,15192,1,7
7-Aug-23,15192,1558,2.5
7-Aug-23,15201,1,7.69
7-Aug-23,15201,69,11.9
7-Aug-23,15201,1558,2.9
7-Aug-23,15503,1558,6
7-Aug-23,15563,1,9.4
7-Aug-23,15563,1556,10
7-Aug-23,15563,1558,6
7-Aug-23,15936,1,7.49
7-Aug-23,15936,69,8.99
7-Aug-23,15936,1558,4.99
7-Aug-23,16191,1,9.2
7-Aug-23,16191,1558,6
7-Aug-23,16276,1,8.9
7-Aug-23,16276,69,11.99
7-Aug-23,16460,1,6.99
7-Aug-23,16460,1556,2.39
7-Aug-23,16460,1558,1.99
7-Aug-23,16798,1,7.39
7-Aug-23,16798,55,12
7-Aug-23,16798,69,6
7-Aug-23,16798,1558,5
7-Aug-23,17009,1,6.99
7-Aug-23,17009,69,11.99
7-Aug-23,17009,1556,3.99
7-Aug-23,17009,1558,2.5
7-Aug-23,17217,1,7.4
7-Aug-23,17217,1111,12.3
7-Aug-23,17391,1,8.5
7-Aug-23,17391,1558,5.9
7-Aug-23,17428,1,9
7-Aug-23,17428,69,12
7-Aug-23,17428,1111,12.3
7-Aug-23,17428,1558,5
7-Aug-23,17637,1,8.5
7-Aug-23,17637,160,10.9
7-Aug-23,17638,1,8.49
7-Aug-23,17638,55,16.99
7-Aug-23,17638,69,14.99
7-Aug-23,17638,160,7.99
7-Aug-23,17638,1556,4.99
7-Aug-23,17638,1558,3.49
7-Aug-23,17741,1,7.9
7-Aug-23,17771,1,6.99
7-Aug-23,17771,1558,2.29
7-Aug-23,17777,1,7.29
7-Aug-23,17777,55,17.9
7-Aug-23,17777,69,12.99
7-Aug-23,17777,160,7.49
7-Aug-23,17786,1,9.4
7-Aug-23,17786,1558,5
7-Aug-23,17796,1,7.89
7-Aug-23,17796,1558,4.9
7-Aug-23,17798,1,7.6
7-Aug-23,17798,69,16.9
7-Aug-23,17798,160,8.99
7-Aug-23,17798,1556,4
7-Aug-23,17798,1558,2.15
7-Aug-23,17802,1558,6.6
7-Aug-23,17892,1,7.5
7-Aug-23,17892,69,16.99
7-Aug-23,17892,160,7.9
7-Aug-23,17892,1556,7.99
7-Aug-23,17892,1558,3.29
7-Aug-23,18343,1,8.89
7-Aug-23,18343,1556,7.99
7-Aug-23,18343,1558,6.99
7-Aug-23,18541,1,9.4
7-Aug-23,18541,69,17
7-Aug-23,18541,1558,2.2
7-Aug-23,18542,1558,3.99
7-Aug-23,18556,1,7.2
7-Aug-23,18556,1558,3.5
7-Aug-23,18558,1,8
7-Aug-23,18670,1,7.5
7-Aug-23,18670,69,11.99
7-Aug-23,18670,160,7.9
7-Aug-23,18670,1556,7.99
7-Aug-23,18670,1558,3.29
7-Aug-23,20731,1,7.79
7-Aug-23,20731,55,14.99
7-Aug-23,20731,69,12.49
7-Aug-23,20731,160,8.49
7-Aug-23,20731,1111,12.3
7-Aug-23,20731,1556,4.78
7-Aug-23,20825,1,7.8
7-Aug-23,20825,1558,7
7-Aug-23,20826,69,9
7-Aug-23,20826,1558,7
7-Aug-23,20827,1,9.4
7-Aug-23,20827,1558,5
7-Aug-23,20857,1,7.39
7-Aug-23,20857,69,7.9
7-Aug-23,20857,1558,2.5
7-Aug-23,20870,1,7.49
7-Aug-23,20870,1558,3.49
7-Aug-23,20889,1111,12.3
8-Aug-23,351,1,7.49
8-Aug-23,351,69,10.99
8-Aug-23,351,160,8.39
8-Aug-23,351,1111,12.3
8-Aug-23,351,1556,4.99
8-Aug-23,351,1558,4.99
8-Aug-23,368,1,8.99
8-Aug-23,382,1,7.5
8-Aug-23,382,69,12
8-Aug-23,382,1556,5.5
8-Aug-23,382,1558,2.99
8-Aug-23,394,2,8.2
8-Aug-23,394,1556,5.99
8-Aug-23,394,1558,5.99
8-Aug-23,398,1558,4.99
8-Aug-23,438,1,8.99
8-Aug-23,438,1556,4.9
8-Aug-23,439,1,7.49
8-Aug-23,439,1111,12.3
8-Aug-23,439,1558,5.9
8-Aug-23,480,1,7.9
8-Aug-23,480,1558,4.9
8-Aug-23,524,1,9
8-Aug-23,524,1111,12.3
8-Aug-23,524,1558,6
8-Aug-23,527,1,7.9
8-Aug-23,527,69,8
8-Aug-23,527,1558,4
8-Aug-23,529,1,8.4
8-Aug-23,529,1558,5
8-Aug-23,569,1,7.99
8-Aug-23,569,69,10.9
8-Aug-23,569,1558,2.99
8-Aug-23,600,1,8.5
8-Aug-23,600,1558,5
8-Aug-23,660,1,7.9
8-Aug-23,660,69,13.9
8-Aug-23,660,1558,3.5
8-Aug-23,720,1,7.69
8-Aug-23,725,1,8.5
8-Aug-23,725,1558,2.9
8-Aug-23,729,1,7.99
8-Aug-23,729,1558,6
8-Aug-23,766,1,9
8-Aug-23,766,55,14
8-Aug-23,766,1558,6
8-Aug-23,777,1,8.9
8-Aug-23,777,69,12
8-Aug-23,777,1556,7
8-Aug-23,777,1558,5
8-Aug-23,1407,1,7.9
8-Aug-23,1517,1,8
8-Aug-23,1517,1111,12.3
8-Aug-23,1517,1558,6
8-Aug-23,1634,1,9.4
8-Aug-23,1634,1558,4
8-Aug-23,1652,1556,6
8-Aug-23,1652,1558,6
8-Aug-23,4767,1,8
8-Aug-23,4767,69,8
8-Aug-23,4767,1556,6
8-Aug-23,4767,1558,5
8-Aug-23,5816,1,9
8-Aug-23,5816,1558,5
8-Aug-23,7349,1,7.8
8-Aug-23,7349,69,15.9
8-Aug-23,7349,1558,5.9
8-Aug-23,7961,1,8.8
8-Aug-23,7961,1558,6
8-Aug-23,8582,1,9
8-Aug-23,8582,1558,6
8-Aug-23,8757,1,9
8-Aug-23,8757,69,14
8-Aug-23,8757,1558,5
8-Aug-23,9827,1558,4.19
8-Aug-23,11551,1,8.5
8-Aug-23,11551,69,12
8-Aug-23,11551,1558,6
8-Aug-23,11617,1,9.4
8-Aug-23,11617,69,8
8-Aug-23,11617,1558,7
8-Aug-23,11677,1,8
8-Aug-23,11677,1558,5
8-Aug-23,11893,1,9
8-Aug-23,11893,1558,5
8-Aug-23,12000,1,8.8
8-Aug-23,12000,55,12
8-Aug-23,12000,69,10
8-Aug-23,12000,1111,12.3
8-Aug-23,12000,1558,6
8-Aug-23,13715,1,7.49
8-Aug-23,13715,55,11.99
8-Aug-23,13715,69,12.49
8-Aug-23,13715,160,8.49
8-Aug-23,14406,1,7.9
8-Aug-23,15192,1,7.5
8-Aug-23,15192,1558,2.5
8-Aug-23,15201,1,8.2
8-Aug-23,15201,1558,2.9
8-Aug-23,15563,1,9.4
8-Aug-23,15563,69,12
8-Aug-23,15563,1556,10
8-Aug-23,15563,1558,6
8-Aug-23,15936,1,7.49
8-Aug-23,15936,69,8.99
8-Aug-23,15936,1558,4.99
8-Aug-23,16276,1,8.9
8-Aug-23,16460,1,7.3
8-Aug-23,16460,1556,3.69
8-Aug-23,16460,1558,1.99
8-Aug-23,16798,1,7.99
8-Aug-23,16798,55,12
8-Aug-23,16798,69,6
8-Aug-23,16798,1558,4
8-Aug-23,17009,1,6.99
8-Aug-23,17009,69,11.99
8-Aug-23,17009,1556,3.99
8-Aug-23,17009,1558,2.5
8-Aug-23,17217,1,7.9
8-Aug-23,17217,69,11.49
8-Aug-23,17217,1111,12.3
8-Aug-23,17217,1558,3.9
8-Aug-23,17391,1,8.5
8-Aug-23,17391,1111,12.3
8-Aug-23,17391,1558,5.9
8-Aug-23,17428,1,9
8-Aug-23,17428,69,12
8-Aug-23,17428,1111,12.3
8-Aug-23,17428,1558,5
8-Aug-23,17637,1,8.5
8-Aug-23,17637,160,10.9
8-Aug-23,17638,1,8.49
8-Aug-23,17638,55,16.99
8-Aug-23,17638,69,14.99
8-Aug-23,17638,160,7.99
8-Aug-23,17638,1556,4.99
8-Aug-23,17638,1558,2.49
8-Aug-23,17741,1,7.9
8-Aug-23,17771,1,6.99
8-Aug-23,17771,1558,2.29
8-Aug-23,17777,1,7.99
8-Aug-23,17777,55,17.9
8-Aug-23,17777,69,12.99
8-Aug-23,17777,160,7.49
8-Aug-23,17786,1,9.4
8-Aug-23,17786,1111,12.3
8-Aug-23,17786,1558,6
8-Aug-23,17796,1,7.59
8-Aug-23,17796,1556,4.9
8-Aug-23,17796,1558,4.9
8-Aug-23,17798,1,8.1
8-Aug-23,17798,69,16.9
8-Aug-23,17798,160,8.99
8-Aug-23,17798,1556,4
8-Aug-23,17798,1558,2.15
8-Aug-23,17892,1,7.5
8-Aug-23,17892,69,16.99
8-Aug-23,17892,160,7.9
8-Aug-23,17892,1556,7.99
8-Aug-23,17892,1558,2.59
8-Aug-23,18343,1,8.89
8-Aug-23,18343,1556,7.99
8-Aug-23,18343,1558,6.99
8-Aug-23,18541,1,9.4
8-Aug-23,18541,69,17
8-Aug-23,18541,1558,3.8
8-Aug-23,18556,1,7.8
8-Aug-23,18556,1558,3.5
8-Aug-23,18670,1,7.5
8-Aug-23,18670,69,11.99
8-Aug-23,18670,160,7.9
8-Aug-23,18670,1556,7.99
8-Aug-23,18670,1558,2.59
8-Aug-23,20731,1,8.79
8-Aug-23,20731,55,14.99
8-Aug-23,20731,69,12.49
8-Aug-23,20731,160,8.49
8-Aug-23,20826,69,9
8-Aug-23,20826,1558,7
8-Aug-23,20827,1,9.4
8-Aug-23,20827,1558,6
8-Aug-23,20857,1,7.9
8-Aug-23,20857,69,7.9
8-Aug-23,20857,1558,2.5
8-Aug-23,20870,1,7.99
8-Aug-23,20870,55,14.99
8-Aug-23,20870,1556,3.99
8-Aug-23,20870,1558,3.49
9-Aug-23,351,1,7.49
9-Aug-23,351,69,10.99
9-Aug-23,351,160,8.39
9-Aug-23,351,1111,12.3
9-Aug-23,351,1556,4.99
9-Aug-23,351,1558,4.99
9-Aug-23,368,1,8.99
9-Aug-23,382,1,7.5
9-Aug-23,382,69,12
9-Aug-23,382,1556,5.5
9-Aug-23,382,1558,2.99
9-Aug-23,394,2,8.2
9-Aug-23,394,1556,5.99
9-Aug-23,394,1558,5.99
9-Aug-23,398,1558,4.99
9-Aug-23,438,1,9.2
9-Aug-23,438,1111,12.3
9-Aug-23,438,1556,4.5
9-Aug-23,439,1,8.7
9-Aug-23,439,1111,12.3
9-Aug-23,439,1558,5.9
9-Aug-23,480,1,7.9
9-Aug-23,480,1558,4.9
9-Aug-23,524,1,9.4
9-Aug-23,524,1111,12.3
9-Aug-23,524,1558,6
9-Aug-23,527,1,7.9
9-Aug-23,527,55,13
9-Aug-23,527,1558,4
9-Aug-23,529,1,8.4
9-Aug-23,529,1558,5
9-Aug-23,569,1,7.99
9-Aug-23,569,1558,2.99
9-Aug-23,600,1,8.5
9-Aug-23,600,1558,5
9-Aug-23,660,1,7.9
9-Aug-23,660,69,13.9
9-Aug-23,660,1558,3.5
9-Aug-23,720,1,7.69
9-Aug-23,725,1,8.5
9-Aug-23,725,69,16.9
9-Aug-23,725,1111,12.3
9-Aug-23,725,1558,2.9
9-Aug-23,729,1,7.99
9-Aug-23,729,1558,6
9-Aug-23,766,1,8.7
9-Aug-23,766,1558,6
9-Aug-23,777,1,8.9
9-Aug-23,777,69,12
9-Aug-23,777,1556,7
9-Aug-23,777,1558,6
9-Aug-23,1407,1,7.9
9-Aug-23,1517,1,8
9-Aug-23,1517,1558,6
9-Aug-23,1634,1,9.4
9-Aug-23,1634,1558,4
9-Aug-23,1652,55,12
9-Aug-23,1652,1556,6
9-Aug-23,1652,1558,6
1-Sep-23,351,1,7.29
1-Sep-23,351,160,6.99
1-Sep-23,351,1556,2.96
1-Sep-23,351,1558,4.99
1-Sep-23,368,1,8.99
1-Sep-23,368,1556,5.9
1-Sep-23,382,1,7.3
1-Sep-23,382,69,13
1-Sep-23,382,1556,5.5
1-Sep-23,382,1558,2.49
1-Sep-23,394,1,8.2
1-Sep-23,394,1556,5.99
1-Sep-23,394,1558,2.99
1-Sep-23,398,1558,1.79
1-Sep-23,438,1,9.2
1-Sep-23,438,1556,5.9
1-Sep-23,439,1,9.4
1-Sep-23,439,69,9
1-Sep-23,439,1558,5.9
1-Sep-23,480,1,8.9
1-Sep-23,480,1558,4.9
1-Sep-23,524,1,9.4
1-Sep-23,524,1558,6
1-Sep-23,527,1,7.8
1-Sep-23,527,55,12
1-Sep-23,527,1558,5
1-Sep-23,529,1,7.9
1-Sep-23,529,1558,5
1-Sep-23,569,1,8.49
1-Sep-23,569,69,8.99
1-Sep-23,569,1558,1.99
1-Sep-23,600,1,9
1-Sep-23,600,1558,5
1-Sep-23,660,1,7.9
1-Sep-23,660,69,13.9
1-Sep-23,660,1558,3.5
1-Sep-23,720,1,8.99
1-Sep-23,720,2,9.5
1-Sep-23,720,69,9.9
1-Sep-23,725,1,8.5
1-Sep-23,725,69,11.9
1-Sep-23,725,1558,2.29
1-Sep-23,729,1,8
1-Sep-23,729,1556,9
1-Sep-23,766,1,9.4
1-Sep-23,766,1558,6
1-Sep-23,777,1,9
1-Sep-23,777,1558,6
1-Sep-23,1407,1,8.5
1-Sep-23,1517,1,9
1-Sep-23,1517,69,14
1-Sep-23,1517,1558,6
1-Sep-23,1634,1,9.4
1-Sep-23,1634,1556,8
1-Sep-23,1634,1558,7
1-Sep-23,1652,1556,6
1-Sep-23,1652,1558,5
1-Sep-23,4767,1,9
1-Sep-23,4767,1558,5
1-Sep-23,5816,1,9.4
1-Sep-23,5816,1558,5
1-Sep-23,7349,1,7.5
1-Sep-23,7349,1558,5.9
1-Sep-23,7961,1,8.5
1-Sep-23,7961,1558,6
1-Sep-23,8582,1,9
1-Sep-23,8582,1558,5
1-Sep-23,8757,1,9.4
1-Sep-23,8757,69,10
1-Sep-23,8757,1558,6
1-Sep-23,11551,1,9
1-Sep-23,11551,1558,5
1-Sep-23,11617,1,9.4
1-Sep-23,11617,69,8
1-Sep-23,11617,1558,6
1-Sep-23,11677,1,9
1-Sep-23,11677,1558,5
1-Sep-23,11893,1,9.4
1-Sep-23,11893,69,14
1-Sep-23,11893,1558,6
1-Sep-23,12000,1,9.4
1-Sep-23,12000,55,12
1-Sep-23,12000,69,10
1-Sep-23,12000,1558,6
1-Sep-23,13715,1,7.99
1-Sep-23,13715,55,14.99
1-Sep-23,13715,69,12.49
1-Sep-23,13715,160,9.99
1-Sep-23,14406,1,7.7
1-Sep-23,14406,69,8.9
1-Sep-23,15192,1,6.66
1-Sep-23,15192,1558,1.99
1-Sep-23,15201,1,8.8
1-Sep-23,15201,1558,1.99
1-Sep-23,15563,1,9.4
1-Sep-23,15563,69,12
1-Sep-23,15563,1556,10
1-Sep-23,15563,1558,6
1-Sep-23,15936,1,7.99
1-Sep-23,15936,69,8.99
1-Sep-23,15936,1111,12.3
1-Sep-23,15936,1558,6.99
1-Sep-23,16276,1,8.5
1-Sep-23,16276,1558,6.9
1-Sep-23,16460,1,8.2
1-Sep-23,16460,55,12.74
1-Sep-23,16460,69,12.74
1-Sep-23,16460,1556,3.99
1-Sep-23,16460,1558,1.99
1-Sep-23,16798,1,7.69
1-Sep-23,16798,55,10
1-Sep-23,16798,69,8
1-Sep-23,16798,1558,4
1-Sep-23,17009,1,8.09
1-Sep-23,17009,69,14.99
1-Sep-23,17009,1556,3.99
1-Sep-23,17009,1558,1.99
1-Sep-23,17217,1,7.7
1-Sep-23,17217,1111,12.3
1-Sep-23,17391,1,7.79
1-Sep-23,17391,69,13.9
1-Sep-23,17391,1558,5.9
1-Sep-23,17428,1,9.4
1-Sep-23,17428,1558,6
1-Sep-23,17637,1,9.4
1-Sep-23,17637,69,13.9
1-Sep-23,17637,160,10.9
1-Sep-23,17638,1,7.49
1-Sep-23,17638,55,16.99
1-Sep-23,17638,69,14.99
1-Sep-23,17638,160,7.99
1-Sep-23,17638,1111,12.3
1-Sep-23,17638,1556,2.19
1-Sep-23,17638,1558,4.49
1-Sep-23,17741,1,8.2
1-Sep-23,17741,69,11.5
1-Sep-23,17771,1,6.89
1-Sep-23,17771,1558,2.99
1-Sep-23,17777,1,8.79
1-Sep-23,17777,55,17.9
1-Sep-23,17777,69,12.99
1-Sep-23,17777,160,9.2
1-Sep-23,17786,1,9.4
1-Sep-23,17786,1111,12.3
1-Sep-23,17786,1558,6
1-Sep-23,17796,1,7.99
1-Sep-23,17796,69,9.9
1-Sep-23,17796,1558,2
1-Sep-23,17798,1,8.2
1-Sep-23,17798,69,16.65
1-Sep-23,17798,160,9.39
1-Sep-23,17798,1111,12.3
1-Sep-23,17798,1556,3.75
1-Sep-23,17798,1558,2.15
1-Sep-23,17892,1,6.99
1-Sep-23,17892,55,12.99
1-Sep-23,17892,69,11.99
1-Sep-23,17892,160,8.9
1-Sep-23,17892,1558,2.59
1-Sep-23,18343,1,7.99
1-Sep-23,18343,69,7.99
1-Sep-23,18343,1556,4.99
1-Sep-23,18343,1558,5.49
1-Sep-23,18541,1,9.4
1-Sep-23,18541,1558,3.4
1-Sep-23,18542,1,5.99
1-Sep-23,18542,1558,1.79
1-Sep-23,18556,1,6.99
1-Sep-23,18556,1558,1.99
1-Sep-23,18670,1,6.99
1-Sep-23,18670,69,11.99
1-Sep-23,18670,160,8.99
1-Sep-23,18670,1556,4.99
1-Sep-23,18670,1558,2.59
1-Sep-23,20731,1,7.99
1-Sep-23,20731,55,14.99
1-Sep-23,20731,69,12.49
1-Sep-23,20731,160,9.99
1-Sep-23,20731,1556,4.78
1-Sep-23,20731,1558,5.58
1-Sep-23,20825,1,7.9
1-Sep-23,20825,1111,12.3
1-Sep-23,20826,1111,12.3
1-Sep-23,20826,1558,6
1-Sep-23,20827,1558,6
1-Sep-23,20857,1,8.1
1-Sep-23,20857,69,10.5
1-Sep-23,20857,1111,12.3
1-Sep-23,20857,1558,2.28
1-Sep-23,20870,1,7.29
1-Sep-23,20870,1556,3.99
1-Sep-23,20870,1558,3.49
2-Sep-23,351,1,6.95
2-Sep-23,351,69,10.99
2-Sep-23,351,160,6.99
2-Sep-23,351,1111,12.3
2-Sep-23,351,1556,2.96
2-Sep-23,351,1558,4.99
2-Sep-23,368,1,8.99
2-Sep-23,368,1556,5.9
2-Sep-23,382,1,7.3
2-Sep-23,382,69,13
2-Sep-23,382,1556,5.5
2-Sep-23,382,1558,2.49
2-Sep-23,394,1,7.8
2-Sep-23,394,1556,5.99
2-Sep-23,398,1558,1.79
2-Sep-23,438,1,9.2
2-Sep-23,438,1556,5.9
2-Sep-23,439,1,9.4
2-Sep-23,439,69,9
2-Sep-23,439,1558,5.9
2-Sep-23,480,1,8.9
2-Sep-23,480,1558,4.9
2-Sep-23,524,1,9.4
2-Sep-23,524,1558,6
2-Sep-23,527,1,7.8
2-Sep-23,527,55,12
2-Sep-23,527,1558,5
2-Sep-23,529,1,7.9
2-Sep-23,529,1558,5
2-Sep-23,569,1,7.99
2-Sep-23,569,69,12.9
2-Sep-23,569,1558,1.99
2-Sep-23,600,1,9
2-Sep-23,600,1558,5
2-Sep-23,660,1,7.9
2-Sep-23,660,69,13.9
2-Sep-23,660,1558,3.5
2-Sep-23,720,1,8.99
2-Sep-23,720,2,9.5
2-Sep-23,720,69,9.9
2-Sep-23,725,1,8.5
2-Sep-23,725,1558,2.29
2-Sep-23,729,1,8
2-Sep-23,729,1556,9
2-Sep-23,729,1558,6
2-Sep-23,766,1,9.4
2-Sep-23,766,1558,6
2-Sep-23,777,1,9
2-Sep-23,777,1558,6
2-Sep-23,1407,1,8.5
2-Sep-23,1517,1,9
2-Sep-23,1517,69,14
2-Sep-23,1517,1558,6
2-Sep-23,1634,1,9.4
